column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10
2559,291,1245,270,1584,111,1359,1104,2136,1131
624,2832,1659,1044,291,645,993,1062,1092,297
2760,39,2334,216,1770,333,2010,1593,1605,1638
1698,2211,1341,1752,87,1497,1665,2598,2661,1989
1545,624,1245,2469,2802,2547,630,1254,39,291
2928,369,222,2802,609,2253,330,2211,663,2664
2280,1401,762,2442,2577,849,1956,2934,63,684
2943,1248,1668,342,2487,1581,1176,1434,681,2961
1251,2631,2400,2955,204,1197,1821,1170,366,2895
987,615,2871,2976,1632,189,2589,1266,2925,1641
1572,357,1293,2451,1515,1902,2082,1452,840,2535
1572,1317,861,1893,390,2277,2733,270,1017,897
1170,2265,351,2682,2712,2925,1473,72,897,687
1347,276,111,150,876,729,2781,2223,2895,2475
1794,2253,2751,468,2064,1224,1761,744,318,1335
366,2640,450,1524,1296,276,2151,651,2448,2433
783,2505,2214,2046,558,465,1215,1524,1143,2637
2892,1227,1533,807,405,2952,2208,1926,2064,471
1011,363,2634,1503,87,2664,63,1503,615,1512
528,2730,2736,2838,462,2715,1824,294,2052,1968
2103,1485,2931,669,2568,2538,1392,1692,1620,12
1206,126,2790,882,2307,333,1098,1470,2292,2235
2568,633,2985,333,1980,2001,894,0,2721,2586
2061,1545,1980,2835,1845,801,837,1797,978,1863
48,813,1053,120,654,2178,1188,87,750,690
2127,2349,1023,1884,2355,1854,1938,729,2262,2406
2625,1881,2280,1338,2058,132,1659,2703,396,1368
2103,2727,180,1914,531,198,1566,2502,819,45
1281,951,2082,2493,810,27,1374,2337,384,1848
2805,477,2703,2514,2931,2121,606,2673,885,504
2418,2721,318,963,2583,153,1812,1716,132,1218
114,1878,1128,1290,1854,639,1632,2760,1413,972
1479,2331,570,393,744,504,963,828,2358,855
2454,1761,318,1083,2187,1491,2910,1014,804,2121
306,138,1989,1878,1374,123,1575,1479,2466,1431
759,1128,603,1839,1593,1161,1104,2769,1617,657
1719,1203,1938,927,1881,2322,2805,69,579,783
2859,1566,510,435,1098,1788,2337,498,327,1461
1341,1863,2448,1794,984,228,2640,2214,2034,354
2820,855,1611,2346,1890,1299,2076,1038,1851,660
1098,459,2784,900,882,2214,2985,1866,2334,2868
1458,36,1968,2340,1938,732,2121,1302,2772,360
546,483,1500,456,1158,2685,1917,1509,1224,21
738,849,834,1869,2553,258,1950,1737,2826,2859
2877,1872,600,2157,657,2640,96,2904,30,1419
735,2352,1002,1818,1884,2406,735,1167,444,2109
984,2055,1908,1752,1755,1566,2820,1074,2490,348
1095,624,2976,711,1023,2763,2106,1827,654,372
2655,2706,888,1341,366,2745,1494,1038,2634,2787
1107,171,120,66,6,2403,261,2313,2145,291
1272,1326,2610,2733,801,1686,2937,1917,1053,1806
1050,2367,312,690,2322,96,531,1746,132,921
573,657,669,804,600,546,2793,1302,2523,1341
471,1461,2367,2046,240,1479,2883,2280,1725,1284
909,1086,0,987,1980,1929,345,2760,2373,2991
2103,924,2514,117,1281,1383,2715,1200,1779,1170
1602,336,885,1329,876,2961,207,1377,1788,1452
1338,2967,1122,225,2349,588,1011,2385,1008,1371
393,933,1746,666,729,303,117,2103,588,681
1398,1515,2154,1743,2268,1551,675,1173,108,330
1446,1065,99,2142,267,264,1005,2679,84,1689
1566,15,1725,2292,375,201,1584,225,1599,1485
237,1344,1365,1947,984,2859,906,735,1947,900
648,987,1212,2946,180,1428,669,1401,1305,1536
2700,2427,966,297,1980,1578,1458,2958,282,1929
1671,54,873,2490,99,453,1338,2622,2958,2550
1932,2898,2826,81,1731,1416,1680,2871,132,2793
729,1428,2571,255,924,66,2256,273,384,2730
1878,978,2649,558,2178,348,1386,2673,2985,2028
333,1203,2754,531,66,660,924,822,6,870
1800,369,1866,732,2577,2541,2535,1878,1803,1821
1437,2031,1239,2124,1977,2556,2748,2433,1782,1089
876,1794,2730,1311,2853,2703,105,1131,342,1725
780,2598,2211,801,0,2340,2316,171,2184,642
2664,1329,2721,2388,1401,243,291,1101,2514,1398
723,225,1929,573,2832,495,1902,2433,945,1965
1071,1680,1164,1068,1503,1740,1476,1659,1836,1074
1611,2862,2571,1845,2748,2121,2361,1710,330,1695
1764,843,1197,2313,2097,300,2691,2856,2526,2271
1704,1194,1299,1395,411,1086,2628,1896,2745,1785
783,2082,2511,2088,1971,2472,423,3,867,2571
2490,492,2406,2391,2472,2430,1932,1860,2676,1803
1491,1959,2538,1536,495,1008,2613,1359,1029,1917
2220,609,2916,924,1773,1971,210,192,1665,135
1134,333,2514,2403,2679,2985,543,2088,1938,705
2511,456,2244,1536,1770,2247,612,2418,1434,1188
549,621,2844,2940,780,663,2937,123,1071,714
1503,1518,1671,1785,1449,192,2682,1878,2358,2655
135,1062,678,1623,963,1455,267,1125,1677,2835
993,858,2817,1995,153,1116,660,18,624,2235
2457,948,1245,2484,1338,2175,420,1770,159,1455
1080,2502,1011,1395,603,801,2898,2205,1932,654
2688,558,2700,1764,1911,2622,882,585,1743,1842
2196,1431,324,1536,1065,177,2493,1770,2232,1911
1524,402,2844,828,426,1824,2445,963,1968,465
2571,459,957,1422,2604,747,2466,1515,738,1716
636,1842,351,2130,2238,2394,30,1155,1230,1641
2478,1884,102,1665,2463,1656,2532,549,180,201
1770,1773,2808,2427,2823,1602,2931,615,942,57
843,1296,2721,1356,162,1014,1197,1851,519,2148
609,1116,765,1185,2832,2133,1443,2130,2859,1404
2886,1524,1434,2013,1902,2598,771,1611,2508,1035
2592,2391,1413,2952,324,2409,369,1413,2745,1560
2049,2691,1578,1920,2988,2712,1071,1653,228,1596
1050,426,336,2469,411,1356,2391,1626,636,2040
2763,2163,459,2484,2850,510,297,2823,2604,2670
417,111,1680,1356,2766,468,1404,1998,456,2655
2358,1299,1344,606,24,2448,990,567,1062,345
891,2169,24,2754,2199,1773,2718,2538,1653,996
1809,1512,846,1359,636,1875,1134,834,1104,474
1350,1893,216,2817,927,111,2430,1797,663,1191
2841,1329,1239,1266,1419,714,2037,723,2187,1398
318,141,270,375,1698,2739,975,2661,1350,2943
60,1038,378,1470,2997,1740,1638,1617,1071,813
2982,1089,51,1851,2265,648,2811,2778,2562,711
2025,2403,1785,1530,1650,1080,2595,1260,1068,1386
420,552,264,2025,429,360,2553,1716,2148,369
2937,1920,1899,2688,1791,2997,1386,2598,1059,2592
2448,513,1056,1950,81,396,1188,1362,2358,435
2229,741,1365,177,1092,1446,2613,783,2559,774
84,2310,3,2733,2949,654,267,2151,2898,1572
2232,2046,2751,1308,1620,1182,2823,2805,378,1626
2739,1518,291,1095,2754,2883,717,1536,1104,678
2994,1695,1971,2037,1848,1413,2343,78,2055,1947
513,2346,921,1962,2655,2208,1929,2445,2649,2604
138,123,1644,2631,816,1863,2922,660,2199,2688
903,891,2358,2172,2373,2043,1380,2799,2532,2175
1953,297,2298,747,2445,549,2628,201,1698,915
2127,2280,2706,1269,1191,1509,630,2832,87,1269
1731,2154,753,657,1638,495,1704,1755,2928,504
2496,2568,2646,2754,2775,1794,582,1044,1242,1299
426,1695,2661,531,327,2379,408,2721,543,1374
2691,2541,444,2040,828,1374,2652,408,2055,396
1125,1701,2415,1128,630,1005,2424,789,1575,1521
2658,2397,2934,1686,1782,2769,1596,987,510,930
2049,1980,2442,558,717,2346,147,1752,1728,1440
1746,2700,861,1329,753,1794,2133,1779,1347,2766
1716,141,1368,2628,2865,2646,666,60,6,2145
1197,1107,1719,573,1287,948,2376,534,2124,2904
1659,114,2994,2430,2844,1386,2751,1149,2760,1248
471,573,1356,1689,2823,2115,333,2460,66,1005
2532,1773,1056,804,1926,324,75,1920,2445,1146
1197,2445,2988,1701,732,537,546,1920,1020,720
621,2409,2058,723,1170,240,2964,2316,1653,2817
471,1383,1578,2151,2634,2667,2469,525,2781,960
303,1149,1341,549,2631,1752,1893,744,2715,2418
1740,1683,609,1185,939,1440,2856,1026,2853,2439
2928,1332,54,1014,699,2637,2517,933,1782,867
2328,1854,708,2463,1746,429,1455,1725,2775,2724
222,123,1596,2988,2886,2319,1956,2373,2484,1302
1386,1500,2910,828,1902,54,687,2874,2877,816
2778,2469,252,2274,1911,1725,1782,1506,594,2094
2931,2856,747,24,321,2580,1176,1998,516,1785
975,273,1572,2472,231,2892,762,678,1314,255
195,2598,2136,1257,1470,2565,2517,1194,48,1830
2514,186,2727,1782,2619,2943,1962,816,1953,636
2091,1797,1911,1800,1416,480,390,1416,1593,2340
888,318,1851,2352,2580,558,582,405,1179,2556
2814,1641,2640,1377,285,228,2367,162,1860,2316
2538,1245,1347,2076,2538,2553,1971,948,2556,858
423,1725,1395,2520,2766,2307,2997,1266,1203,1131
1758,2712,696,1824,1911,1698,378,1644,1833,1875
2064,1572,2484,2031,1758,2763,51,2889,1059,564
777,915,2076,378,2091,507,1428,1728,2130,36
1584,1815,1737,1785,1887,312,1812,108,1812,2199
204,1302,1869,639,2514,1908,1413,1239,1938,36
2526,306,2049,684,2019,2619,1359,117,1386,711
2712,2322,192,2175,324,1059,405,243,687,501
1335,963,1074,1557,1023,999,729,531,2715,597
2757,2841,2982,2382,732,1221,1029,693,1299,276
168,819,1020,186,2940,1503,84,1644,477,1929
162,2292,1563,1740,2910,999,2763,96,1563,2343
858,1458,1611,1848,690,1512,1530,2355,2370,1416
558,2760,387,885,816,1203,2844,1113,2106,1845
1092,2559,1680,1623,1725,822,1665,198,1737,2334
2151,636,630,2712,1467,2439,1983,2223,2691,1047
954,45,2010,762,1227,1110,255,753,1572,1857
1323,708,729,1218,1521,2472,1446,291,2901,2202
549,435,1674,2706,1356,2694,1248,876,1050,2454
390,1119,234,411,1395,2838,684,582,231,1554
2853,309,1398,804,2811,1620,255,2373,2586,2139
1488,2793,555,2136,2499,2346,1395,1713,2097,2643
774,1602,1401,2856,132,1401,2319,2103,2046,1998
141,501,1218,570,2247,1818,894,2457,300,702
600,372,1059,903,1905,1053,2607,2529,18,918
870,795,1551,678,2799,312,1506,591,2664,156
1908,2253,1650,2163,1221,909,1527,1851,2391,66
2556,2613,300,9,1290,2421,246,1512,2328,2013
612,867,576,2433,1320,2541,2895,1263,732,1107
447,990,1131,1275,837,189,447,2217,2349,2265
1317,2433,2601,633,1023,855,1911,1995,1311,990
2292,1155,2700,1638,2841,2553,1128,1005,735,2220
516,1458,1890,1764,1860,621,900,375,180,600
1188,597,2484,1335,1752,2781,2412,1053,1311,1236
663,27,12,2598,1155,1476,2139,2985,585,2445
1146,537,741,2739,1950,15,2001,453,1113,2541
1434,504,60,2748,1041,1893,867,1095,243,93
2481,2235,2679,1020,2277,1845,288,390,2526,2175
2283,2316,1047,2451,789,1692,537,639,2025,615
516,2724,1182,2076,2772,1131,1881,690,2766,1992
618,2826,267,348,1836,2517,882,744,2859,1038
1122,2214,81,891,1200,507,942,1083,1233,987
2205,675,2136,1326,693,2757,1509,924,624,2883
2910,1776,2220,459,1860,741,651,1938,2592,1518
2610,2115,582,2136,2895,147,1611,186,2322,2355
1803,1290,1041,1965,1026,1533,780,225,2670,1968
2460,2346,1149,24,1659,2523,2895,78,1644,1668
2238,1110,54,1740,2076,2784,420,495,1374,2235
2154,2772,522,2856,1224,1308,2949,909,2070,1101
486,1449,807,2649,2472,1758,1857,2520,2994,1578
2358,1473,1968,1218,1386,165,735,2076,2904,2919
351,519,876,2175,1623,1578,2721,2169,543,876
1686,633,162,2058,960,1059,1341,2208,1512,1521
1944,1632,2379,2493,1965,273,1962,1734,2868,1383
2061,2856,1638,1164,120,975,990,1338,2088,390
2634,2535,1803,2136,2439,1743,2079,1551,2649,366
2934,99,1542,2001,1560,153,1167,426,1947,2118
582,2904,720,2532,1590,2325,2754,2718,378,1767
1410,2151,2898,2505,2487,567,1950,1500,2967,1572
2253,1671,2109,903,2640,2406,1533,1998,171,351
2022,2637,1077,2940,1719,2388,2664,2829,1290,2805
2898,288,2274,2058,2061,2655,2223,2103,1923,2937
2577,1935,1284,2988,1065,2169,183,1740,2265,2097
1359,1560,399,1602,2955,2646,252,459,2031,387
2781,2250,1917,2157,1692,1815,1200,648,1692,1065
1845,1563,2442,48,624,2850,2298,936,1758,1125
663,96,768,69,2064,888,2028,1935,2796,1992
270,1959,504,2685,2178,753,1959,882,576,36
1266,1710,2553,1440,438,2910,1299,2634,1488,2184
2364,2151,2700,975,1827,129,273,1083,2193,1446
135,2613,2271,2619,2760,2934,33,2544,909,1080
2367,1917,1572,417,2532,2271,2835,1935,552,144
2850,1431,501,1731,1230,636,942,1896,600,2346
447,741,309,2055,2661,648,2862,1344,1707,2454
750,888,2322,513,2445,2073,63,180,2997,2520
1890,837,2676,384,132,549,1443,2616,2646,1920
1380,1704,381,435,195,1782,2400,1812,1173,2625
1647,528,720,2511,1083,2487,969,2271,2754,1314
2670,2985,1455,1164,2244,1539,1560,738,1284,1302
2046,276,2916,549,1203,1809,1089,657,2331,1545
918,549,2094,468,777,834,1848,924,1620,1470
843,2847,2718,2781,438,2535,423,840,168,2241
2667,405,1656,2019,1320,2295,54,2202,1533,1260
2001,2430,1452,2232,378,171,27,1566,390,363
600,627,2115,1053,1275,93,450,2976,1308,486
2043,1722,555,1212,618,1260,498,1341,2091,1275
1782,810,1815,1653,132,2886,1263,855,252,1548
867,2502,2883,2823,2559,1545,1677,2169,909,1926
2199,1746,2682,246,1503,1086,2544,951,1629,2025
1494,1440,1908,615,540,2703,525,1911,1140,2388
1200,585,1290,2274,2649,1560,2778,339,996,1947
621,1779,1005,2103,2859,840,66,924,714,411
2055,198,510,1758,2631,18,2547,240,357,1974
2640,2322,2157,924,1062,2793,696,264,2952,834
33,1638,1491,954,333,1713,2490,1419,951,1527
483,1881,2784,2481,2661,120,1317,624,2724,2328
249,1794,2214,2868,2412,24,2025,465,1716,1422
2478,2652,1593,810,2040,2898,2742,2955,2979,366
2943,1941,1689,2694,549,1284,1740,2436,2760,2571
2025,987,609,690,1737,1617,276,255,1368,2643
1260,1674,1791,1959,2055,117,1149,1236,132,1968
618,318,2853,1098,711,2886,2292,447,2202,1236
2733,2592,1758,561,2583,1071,876,2172,1074,999
1773,2883,2727,1935,2175,1716,1335,1212,213,1533
1842,933,702,2637,834,1710,1491,1797,2781,765
426,852,1161,1548,1701,2511,1803,1407,2691,2334
135,696,2472,1698,291,795,42,1791,1410,1230
570,1092,2070,2613,1278,957,1548,1917,2355,723
798,1596,321,945,87,468,2241,273,2040,672
672,1812,2115,2055,1218,1959,1086,1782,663,2418
2313,207,2766,219,2844,1455,1707,2550,2637,123
2949,2940,2463,2844,2244,909,2367,2691,204,585
30,837,1458,2610,141,2148,1356,2925,15,2229
1341,2352,2712,2004,870,2124,963,2289,2595,2028
822,1470,1617,180,429,2481,2532,1080,1209,1161
2898,1377,1959,1950,2853,2463,1167,1809,1788,165
1800,1659,2316,2154,2712,579,2112,2388,2511,237
1158,2019,1188,2559,1503,1947,615,942,2340,1275
2310,393,2715,486,372,1257,1674,957,1680,1935
2616,51,1947,2064,1065,990,294,1542,2058,1362
1251,1674,1989,1062,960,30,1137,2970,1590,1902
2463,477,759,114,2382,2694,1410,252,2124,2715
1197,810,63,2034,1407,1743,1011,2802,234,2421
1515,2922,258,552,2358,1119,2955,2526,1362,2952
1137,2970,1932,2253,1074,2295,2709,1302,669,2502
684,2694,1332,2769,486,846,1623,396,2355,366
552,2724,792,2436,1215,1329,1884,2418,513,1248
2205,2706,2076,1536,1413,2766,2340,1233,2229,1113
408,1767,1170,453,351,219,1626,1938,1593,2283
1527,2451,72,1848,2895,2631,1626,861,1137,2049
1341,1938,2850,1083,2784,1464,984,2391,2685,195
1896,279,2661,1842,2712,2514,1521,2322,1974,81
1536,57,1557,2715,2841,756,1047,792,141,1896
2949,1533,1824,126,1869,2439,1548,387,324,2703
2184,1302,1899,2958,2163,2754,1782,2808,2949,918
387,2376,1680,2841,963,501,1995,2430,2439,2868
2874,2166,1623,1539,1266,2049,2148,1245,975,621
1461,915,2016,1743,1803,2832,18,720,411,225
723,2703,54,1707,159,2538,171,204,2526,2451
546,849,2133,2163,948,30,1545,2796,2472,939
93,939,2610,1512,1869,2733,2520,2277,2184,258
174,2583,1479,210,1386,846,597,2658,1425,2964
909,1728,1434,600,2640,1731,2370,168,480,1194
1617,2877,720,2301,1869,2565,1953,1896,1290,117
2745,2397,2310,2118,2982,2817,1914,1236,1413,561
1716,2550,2445,1017,993,1947,489,2682,936,2412
1731,2793,609,2514,1338,2553,792,1887,2085,222
339,771,444,321,2232,729,360,1821,600,294
1857,2025,2301,1833,2727,1491,2358,570,786,1794
1314,252,1152,1446,51,1905,2751,1413,1884,2061
147,2943,702,2814,2961,2394,1011,1473,1209,1587
2412,660,501,315,2460,633,2523,1569,1485,801
1521,1137,2376,789,2085,2967,2427,2274,1977,1041
2922,1770,2274,2976,2937,2061,2985,2103,2667,1656
813,1416,87,2817,1317,303,1527,543,2217,2625
1545,963,1137,552,2562,2670,1467,783,213,732
624,885,2358,915,2259,1026,2982,1299,1881,1464
948,705,711,297,2916,567,1020,195,1848,1371
441,240,240,1302,2142,1125,63,2205,180,2949
2190,927,291,591,1902,2676,2514,2151,2193,99
129,573,1713,207,915,501,1239,2283,957,264
927,210,1929,489,2541,957,1461,312,1890,537
282,657,2268,1110,2652,2238,471,261,2982,2553
2379,1071,492,51,624,807,2943,993,1965,588
1233,2010,1356,2547,1332,426,75,1899,2781,603
2274,2661,1326,2811,1797,1362,2853,2382,2154,807
2874,1287,1644,2283,1863,990,207,1734,2790,489
933,1107,798,60,609,1464,2541,237,339,2595
477,2934,1479,1314,1032,402,693,1062,516,2253
2205,2343,669,1689,2220,1359,1368,2166,1113,1797
105,2265,1857,1131,2160,2109,2301,2829,1125,93
1131,546,1842,1809,327,1512,210,426,1170,2277
108,309,1245,660,1548,333,2481,2199,2397,1755
2550,0,1428,1155,2226,1239,489,1440,36,780
1344,210,1374,1875,2325,180,2661,489,2253,2889
2631,999,519,2643,1740,1752,2295,1344,1497,552
132,2496,171,720,1464,1395,1389,1812,1221,1995
864,1656,1467,2247,327,1593,1641,1077,2949,585
2640,705,1353,2664,1368,1071,1086,2484,120,75
2445,2115,135,1932,1086,207,2502,228,1116,2142
2973,1434,714,216,828,1260,87,609,2160,2556
666,2052,1053,105,777,1860,1863,1197,39,2472
2871,2412,252,513,441,1176,1398,2376,1629,960
1473,1212,2961,525,483,291,2040,2199,1599,1977
2091,393,699,1806,438,2823,1536,1875,1692,486
2751,2187,2742,2535,645,63,330,1866,2754,297
2709,1863,2679,426,1026,2073,468,1491,837,549
2235,2577,3,2733,480,1884,2475,1479,258,174
2880,12,1443,696,2514,2781,1842,2766,2859,1572
2187,219,153,1275,2781,2811,2520,1722,2991,2682
411,672,216,2112,1419,234,1659,603,780,1785
2349,1215,2883,1293,2664,2184,2964,1992,2082,537
1008,12,2832,1224,1686,462,2076,2424,1239,720
2331,516,348,738,1188,2214,864,2808,774,1899
2265,543,255,2586,2907,864,759,2541,1953,2877
1215,1623,465,1989,2235,2892,42,675,1434,1227
2748,1722,384,477,168,2937,2037,621,2460,423
2082,702,1170,1638,1794,2271,1713,636,1119,150
2937,699,648,2340,90,975,1692,2823,1935,1323
864,858,975,2229,1902,627,930,1398,2040,2049
2133,2484,2490,2619,189,195,2568,2592,594,2658
2427,2748,2604,1953,1371,87,387,1317,744,2343
858,2628,2769,2361,1416,1131,786,516,2913,1830
2484,2673,2337,2226,1584,1122,252,2655,738,234
2238,45,2769,1899,495,330,1362,459,2829,1497
1143,1044,81,2259,459,2499,993,72,1422,315
1071,1596,489,1875,2550,1413,2664,2772,1347,2862
1041,1623,936,102,2703,828,1623,420,1344,1305
1542,2223,753,72,378,2052,2472,768,2223,2415
1464,2634,1716,1599,216,1545,933,2049,2931,2271
1764,2013,1737,1224,30,1983,1734,1818,606,1590
1401,615,2583,396,1155,972,2001,1137,1233,1056
2295,2964,930,2529,228,276,1059,1308,708,225
2850,1203,1296,261,2832,2757,93,1995,1887,2880
1536,2367,1872,783,357,1137,348,2715,1719,1524
810,888,2826,1827,2991,1116,1146,246,1236,1278
216,1608,846,2391,2589,1749,1905,927,2514,2649
357,84,831,234,372,1044,1479,2751,84,645
2076,1035,498,2694,1488,2589,2421,72,378,249
990,816,1464,1470,2853,186,1422,1401,2439,1713
426,2406,2304,2589,1977,2007,897,363,1416,972
2406,1302,1083,2997,207,2691,867,1476,513,2220
1215,2976,681,690,795,2358,2583,213,468,2613
2124,360,2703,1224,225,954,1671,864,789,2652
2610,2241,2778,288,600,2019,396,2442,2535,1641
636,1665,939,1086,432,2634,2883,2241,1116,1698
45,1683,2580,525,1041,2211,1653,1557,651,1503
159,2712,891,2367,1821,1164,2205,528,2844,2163
1704,498,2817,1770,2643,1683,1377,1701,1122,396
117,2442,2808,2196,2487,2463,624,2070,942,1218
1242,2868,480,2994,2856,1440,2856,2082,2565,1059
2910,2745,2814,2895,1449,747,2262,1692,2895,1290
366,1746,117,1362,2514,2916,1734,2736,39,2172
1938,1158,660,483,288,2112,1344,1197,2280,2811
2187,120,567,240,1203,1602,2784,1935,2046,1770
1773,2748,1371,1986,315,2043,2733,2403,687,114
1809,99,1620,1875,2409,2784,1776,2901,2964,2277
2877,30,111,57,1704,2931,1347,2577,2892,678
786,2169,153,255,1059,1641,1371,2307,1815,1710
1980,684,1314,12,2067,1242,207,1152,2406,309
1923,357,549,906,1848,396,1989,2652,474,354
2592,2253,2571,2244,2274,1878,612,2457,2220,2973
1524,726,2121,1059,198,2913,1956,387,1989,1485
279,390,1206,819,1836,1911,1362,1938,2148,969
360,1047,2634,1851,1689,663,2748,2172,1764,759
2910,762,585,2958,2889,2487,1047,1572,1926,2394
504,1632,2256,2214,2034,1365,2487,1011,918,2187
819,1968,435,372,210,2463,2685,195,336,2313
267,1716,783,1668,270,2187,2682,972,6,2199
588,1278,633,936,1320,2616,1368,1722,2343,432
2790,411,285,804,798,345,147,156,1677,2118
1596,1080,2667,1851,594,2097,1761,495,1572,1056
2172,1902,1584,2859,762,1809,1902,987,960,774
1761,33,591,1650,2184,732,2568,2436,1908,1896
1581,2976,2982,1437,1029,387,2943,2001,747,390
1773,1104,840,960,1782,2145,2862,2712,273,1038
1917,1692,2397,507,1884,327,1248,1878,1482,2778
2502,2976,1653,2979,2907,2610,1026,1446,882,2970
12,681,2625,1977,708,2391,2277,2952,2229,1605
2058,1866,1014,588,1281,957,861,2784,915,1086
180,423,2835,2403,573,759,2832,675,2241,1122
1803,1464,705,2349,2325,2544,852,2046,2658,177
1560,1113,2103,2931,567,459,72,177,1614,531
1599,2838,57,2436,2976,30,1605,717,1200,768
243,1974,2178,159,954,1854,1302,2193,1770,2532
1098,2277,1011,1563,129,1104,489,1941,870,441
1554,777,2409,1065,2373,135,1287,1062,2682,396
1746,144,2334,1938,861,2709,1731,1092,75,2229
1371,1782,378,1716,369,936,282,1308,615,885
1260,615,813,642,2547,1803,1236,1284,951,2427
117,1665,2472,1578,420,1482,612,1011,234,1344
2355,270,1005,1530,1413,2262,1989,1545,2580,882
2919,2532,1185,1803,2916,165,570,429,966,831
1854,2145,1302,1005,1689,534,2019,1242,864,1755
429,2430,2535,1638,1434,954,1935,2838,1962,267
1158,231,1062,606,963,519,2415,2055,1047,1587
528,108,213,1629,1386,2586,2241,351,1482,2667
2418,663,2658,1617,2487,2235,969,774,1704,612
84,1701,531,222,1047,1260,651,1701,1227,2580
87,45,2610,2424,2733,2520,75,2514,138,342
150,294,2781,1317,954,2466,1377,627,1863,933
225,2379,2979,642,2982,2409,2613,885,2310,1599
2184,2754,2481,2529,2463,2028,474,2022,213,1851
2685,2454,1197,1410,1872,270,1974,2538,1995,2949
2091,873,2679,1695,2025,1440,2007,1806,876,1467
813,2499,1866,2607,2502,2811,756,2871,1872,1500
2352,2835,2466,1491,1545,1830,588,663,2760,2346
168,1524,1575,792,1380,2139,2064,84,2733,291
